ID,Username,Date,Tweet,Emotion,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Word,Valence,Arousal,Dominance,Emotions
33,BarackObama,8/7/18 9:19,Mandela Day is about taking action to change the world for the better. In these young people I see Madiba's example of persistence and hope. They are poised to make this world more peaceful more prosperous and more just. ,Trust,0.012251632,0.00329383,0.019699594,0.028583102,0.438444167,0.013841407,0.024902206,0.458984077,action,0.76,0.802,0.898,positive-
34,BarackObama,8/8/18 9:19,Mandela Day is about taking action to change the world for the better. In these young people I see Madiba's example of persistence and hope. They are poised to make this world more peaceful more prosperous and more just. ,Trust,0.012251632,0.00329383,0.019699594,0.028583102,0.438444167,0.013841407,0.024902206,0.458984077,action,0.76,0.802,0.898,positive-
35,BarackObama,8/9/18 9:19,Mandela Day is about taking action to change the world for the better. In these young people I see Madiba's example of persistence and hope. They are poised to make this world more peaceful more prosperous and more just. ,Trust,0.012251632,0.00329383,0.019699594,0.028583102,0.438444167,0.013841407,0.024902206,0.458984077,action,0.76,0.802,0.898,positive-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,ability,0.875,0.816,0.51,positive-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,afraid,0.01,0.245,0.775,fear-negative-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,bring,0.635,0.462,0.46,-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,cheap,0.612,0.272,0.471,negative-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,cold,0.398,0.348,0.538,negative-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,delicious,0.927,0.589,0.65,joy-positive-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,food,0.888,0.527,0.324,joy-positive-trust-
